"AMER2",0.0521084955271914
"AMER3",NA
"AMFR",NA
"AMH",NA
"AMHR2",NA
"AMIGO1",NA
"AMIGO2",NA
"AMIGO3",NA
"AMMECR1",NA
"AMMECR1L",NA
"AMN",NA
"AMN1",NA
"AMOT",0.645219487414451
"AMOTL1",NA
"AMOTL2",NA
"AMPD1",NA
"AMPD2",0.270036819213446
"AMPD3",0.877237300895846
"AMPH",0.30379133669219
"AMT",0.89753555410025
"AMTN",NA
"AMY1A",NA
"AMY1B",NA
"AMY1C",NA
"AMY2A",NA
"AMY2B",NA
"AMZ1",NA
"AMZ2",NA
"ANAPC1",0.541165076082688
"ANAPC10",NA
"ANAPC11",NA
"ANAPC13",NA
"ANAPC15",NA
"ANAPC16",NA
"ANAPC2",0.836427560921546
"ANAPC4",0.758557908611342
"ANAPC5",0.51489677342011
"ANAPC7",0.58093307354891
"ANG",0.131623896361682
"ANGEL1",NA
"ANGEL2",0.192865633887577
"ANGPT1",NA
"ANGPT2",0.403652215061268
"ANGPT4",NA
"ANGPTL1",NA
"ANGPTL2",0.515583365430489
"ANGPTL3",NA
"ANGPTL4",NA
"ANGPTL5",NA
"ANGPTL6",NA
"ANGPTL7",NA
"ANHX",NA
"ANK1",0.733681972595087
"ANK2",0.862084956413773
"ANK3",0.993622051548513
"ANKAR",NA
"ANKDD1A",NA
"ANKDD1B",NA
"ANKEF1",NA
"ANKFN1",NA
"ANKFY1",0.156568393598697
"ANKH",NA
"ANKHD1",0.878469955807045
"ANKHD1-EIF4EBP3",NA
"ANKIB1",0.901466344039724
"ANKK1",NA
"ANKLE1",NA
"ANKLE2",NA
"ANKMY1",NA
"ANKMY2",0.924619004595622
"ANKRA2",NA
"ANKRD1",NA
"ANKRD10",NA
"ANKRD11",NA
"ANKRD12",NA
"ANKRD13A",0.89376798827614
"ANKRD13B",NA
"ANKRD13C",NA
"ANKRD13D",0.612260574510431
"ANKRD16",0.998988546706021
"ANKRD17",0.967493227706492
"ANKRD18A",NA
"ANKRD18B",NA
"ANKRD2",NA
"ANKRD20A1",NA
"ANKRD20A2",NA
"ANKRD20A3",NA
"ANKRD20A4",NA
"ANKRD22",NA
"ANKRD23",NA
"ANKRD24",NA
"ANKRD26",NA
"ANKRD27",NA
"ANKRD28",0.942628004370508
"ANKRD29",NA
"ANKRD30A",NA
"ANKRD30B",NA
"ANKRD30BL",NA
"ANKRD31",NA
"ANKRD33",NA
"ANKRD33B",NA
"ANKRD34A",NA
"ANKRD34B",NA
"ANKRD34C",NA
"ANKRD35",0.986610091440416
"ANKRD36",NA
"ANKRD36B",NA
"ANKRD36C",NA
"ANKRD37",NA
"ANKRD39",NA
"ANKRD40",NA
"ANKRD42",NA
"ANKRD44",8.22509296455084e-05
"ANKRD45",0.961651372659261
"ANKRD46",NA
"ANKRD49",NA
"ANKRD50",NA
"ANKRD52",NA
"ANKRD53",NA
"ANKRD54",0.381550381562377
"ANKRD55",NA
"ANKRD6",NA
"ANKRD60",NA
"ANKRD61",NA
"ANKRD62",NA
"ANKRD63",NA
"ANKRD65",NA
"ANKRD66",NA
"ANKRD7",NA
"ANKRD9",NA
"ANKS1A",0.990134899950363
"ANKS1B",0.512505245008607
"ANKS3",NA
"ANKS4B",NA
"ANKS6",NA
"ANKUB1",NA
"ANKZF1",NA
"ANLN",0.698071996783585
"ANO1",NA
"ANO10",3.64825905323053e-05
"ANO2",NA
"ANO3",NA
"ANO4",NA
"ANO5",NA
"ANO6",0.00757685543407313
"ANO7",NA
"ANO8",NA
"ANO9",NA
"ANOS1",NA
"ANP32A",0.0213713149133435
"ANP32B",0.00317337352732944
"ANP32C",NA
"ANP32D",NA
